account_id,customer_id,account_type,balance
ACC0006190,CUST004015,savings,531.18
ACC0006191,CUST004400,checking,1619.07
ACC0006192,CUST000935,checking,4549.31
ACC0006193,CUST004155,credit_card,1876.15
ACC0006194,CUST003286,checking,2374.77
ACC0006195,CUST003995,checking,7054.32
ACC0006196,CUST000477,credit_card,17148.02
ACC0006197,CUST001224,checking,670.27
ACC0006198,CUST001316,savings,16968.69
ACC0006199,CUST000261,savings,1264.05
ACC0006200,CUST004164,checking,20773.86
ACC0006201,CUST000346,savings,57209.37
ACC0006202,CUST003381,checking,3826.13
ACC0006203,CUST004515,savings,2248.59
ACC0006204,CUST000926,checking,1861.14
ACC0006205,CUST002886,checking,1116.64
ACC0006206,CUST001952,savings,2537.22
ACC0006207,CUST001384,checking,4184.05
ACC0006208,CUST004851,checking,6498.06
ACC0006209,CUST003226,credit_card,5310.73
ACC0006210,CUST004574,checking,1042.98
ACC0006211,CUST000075,checking,10810.48
ACC0006212,CUST003803,savings,968.0
ACC0006213,CUST004317,checking,558.73
ACC0006214,CUST004315,checking,11876.42
ACC0006215,CUST001089,credit_card,3283.29
ACC0006216,CUST000249,checking,32726.81
ACC0006217,CUST001575,savings,1338.08
ACC0006218,CUST002975,checking,4477.5
ACC0006219,CUST004928,credit_card,2048.18
ACC0006220,CUST000569,savings,2993.13
ACC0006221,CUST004979,credit_card,9011.08
ACC0006222,CUST000581,checking,5562.46
ACC0006223,CUST000354,savings,3527.51
ACC0006224,CUST002022,checking,6908.21
ACC0006225,CUST001566,credit_card,5030.55
ACC0006226,CUST001754,checking,16861.6
ACC0006227,CUST001199,checking,5553.84
ACC0006228,CUST000489,credit_card,9122.13
ACC0006229,CUST004205,checking,4230.02
ACC0006230,CUST000580,checking,1383.39
ACC0006231,CUST003119,checking,14004.11
ACC0006232,CUST003571,checking,1456.23
ACC0006233,CUST002113,checking,4116.05
ACC0006234,CUST004414,savings,10171.37
ACC0006235,CUST000304,checking,576.85
ACC0006236,CUST002563,credit_card,1718.55
ACC0006237,CUST000243,checking,3094.47
ACC0006238,CUST001185,savings,847.95
ACC0006239,CUST004005,checking,1157.08
ACC0006240,CUST002637,checking,2021.81
ACC0006241,CUST004744,checking,4946.23
ACC0006242,CUST004229,checking,1269.31
ACC0006243,CUST002796,savings,4109.13
ACC0006244,CUST004725,checking,1051.18
ACC0006245,CUST002823,savings,5797.43
ACC0006246,CUST000305,checking,1344.45
ACC0006247,CUST002573,checking,1772.05
ACC0006248,CUST001996,checking,1312.55
ACC0006249,CUST000735,savings,436.74
ACC0006250,CUST000551,savings,3252.39
ACC0006251,CUST004562,checking,616.42
ACC0006252,CUST002137,checking,4368.82
ACC0006253,CUST000755,savings,19444.78
ACC0006254,CUST002597,savings,5372.48
ACC0006255,CUST001344,checking,708.52
ACC0006256,CUST004030,credit_card,1197.91
ACC0006257,CUST004980,savings,14955.09
ACC0006258,CUST000803,savings,2510.87
ACC0006259,CUST002272,checking,7394.05
ACC0006260,CUST002544,checking,645.67
ACC0006261,CUST002952,credit_card,1502.46
ACC0006262,CUST002380,checking,2367.16
ACC0006263,CUST004453,savings,1965.18
ACC0006264,CUST004013,checking,1370.07
ACC0006265,CUST003947,checking,2997.43
ACC0006266,CUST004907,checking,1974.78
ACC0006267,CUST000779,savings,4232.54
ACC0006268,CUST001379,checking,6640.7
ACC0006269,CUST004800,checking,29058.02
ACC0006270,CUST001401,checking,1697.7
ACC0006271,CUST003836,savings,1944.27
ACC0006272,CUST001519,checking,4747.67
ACC0006273,CUST003373,checking,5914.41
ACC0006274,CUST001747,checking,15953.9
ACC0006275,CUST003015,checking,5198.54
ACC0006276,CUST001726,checking,10261.19
ACC0006277,CUST000613,savings,14294.98
ACC0006278,CUST001334,checking,13578.05
ACC0006279,CUST003704,savings,1651.3
ACC0006280,CUST001523,checking,13566.0
ACC0006281,CUST000990,checking,5178.73
ACC0006282,CUST003886,savings,4684.63
ACC0006283,CUST002916,savings,1279.77
ACC0006284,CUST001862,checking,642.96
ACC0006285,CUST003220,checking,5445.82
ACC0006286,CUST000698,credit_card,786.86
ACC0006287,CUST000390,credit_card,2925.36
ACC0006288,CUST000681,credit_card,8620.02
ACC0006289,CUST004638,checking,337.53
ACC0006290,CUST000820,checking,2758.77
ACC0006291,CUST000743,checking,429.12
ACC0006292,CUST004075,credit_card,4920.32
ACC0006293,CUST001880,credit_card,671.47
ACC0006294,CUST000907,checking,2717.92
ACC0006295,CUST001040,checking,3291.72
ACC0006296,CUST003574,checking,1233.99
ACC0006297,CUST004133,savings,2521.79
ACC0006298,CUST002444,checking,1342.57
ACC0006299,CUST001687,checking,2950.97
ACC0006300,CUST000506,savings,4472.69
ACC0006301,CUST001700,checking,2500.15
ACC0006302,CUST003103,checking,2092.55
ACC0006303,CUST000169,checking,2250.73
ACC0006304,CUST002480,checking,5246.99
ACC0006305,CUST002239,credit_card,7427.43
ACC0006306,CUST003252,credit_card,23000.73
ACC0006307,CUST004689,savings,2941.57
ACC0006308,CUST002195,checking,14118.95
ACC0006309,CUST003474,checking,6652.64
ACC0006310,CUST004627,savings,1324.35
ACC0006311,CUST004127,savings,8127.31
ACC0006312,CUST004701,checking,6394.02
ACC0006313,CUST003012,checking,609.25
ACC0006314,CUST003741,checking,1285.47
ACC0006315,CUST003962,savings,1887.23
ACC0006316,CUST002978,checking,8932.48
ACC0006317,CUST002658,checking,210.46
ACC0006318,CUST001674,savings,6462.03
ACC0006319,CUST001963,checking,1018.57
ACC0006320,CUST003996,checking,4231.97
ACC0006321,CUST004269,credit_card,1472.21
ACC0006322,CUST001087,checking,307.35
ACC0006323,CUST003564,checking,557.94
ACC0006324,CUST000984,checking,3174.25
ACC0006325,CUST003617,checking,6133.92
ACC0006326,CUST001401,checking,273.03
ACC0006327,CUST000210,checking,2228.54
ACC0006328,CUST001201,checking,3249.61
ACC0006329,CUST001668,savings,1416.02
ACC0006330,CUST001967,checking,2107.91
ACC0006331,CUST001277,savings,1525.2
ACC0006332,CUST000560,checking,8619.77
ACC0006333,CUST003707,checking,1302.28
ACC0006334,CUST002593,checking,2335.67
ACC0006335,CUST000569,credit_card,737.54
ACC0006336,CUST004158,savings,2724.2
ACC0006337,CUST004258,savings,1646.43
ACC0006338,CUST001137,checking,5768.15
ACC0006339,CUST000540,checking,23663.57
ACC0006340,CUST001745,checking,8421.33
ACC0006341,CUST001740,savings,9064.55
ACC0006342,CUST004924,checking,4807.28
ACC0006343,CUST004210,credit_card,1371.48
ACC0006344,CUST002849,savings,2199.96
ACC0006345,CUST003428,savings,9099.16
ACC0006346,CUST002434,credit_card,1814.98
ACC0006347,CUST001811,savings,294.33
ACC0006348,CUST002068,checking,610.1
ACC0006349,CUST004239,checking,7771.97
ACC0006350,CUST002390,checking,3416.71
ACC0006351,CUST004000,checking,6126.89
ACC0006352,CUST004627,checking,2147.11
ACC0006353,CUST001183,savings,2658.72
ACC0006354,CUST000933,checking,886.2
ACC0006355,CUST002156,checking,2173.89
ACC0006356,CUST002940,credit_card,866.67
ACC0006357,CUST004060,checking,1923.08
ACC0006358,CUST003626,checking,2875.05
ACC0006359,CUST001723,checking,3033.82
ACC0006360,CUST003503,checking,548.84
ACC0006361,CUST004335,checking,2369.15
ACC0006362,CUST000815,credit_card,7874.04
ACC0006363,CUST003618,credit_card,1821.04
ACC0006364,CUST003654,credit_card,5010.03
ACC0006365,CUST001725,savings,9172.14
ACC0006366,CUST004814,savings,1027.05
ACC0006367,CUST004136,checking,27697.39
ACC0006368,CUST002460,savings,2857.67
ACC0006369,CUST001826,savings,6548.43
ACC0006370,CUST001979,savings,465.53
ACC0006371,CUST003532,credit_card,1759.8
ACC0006372,CUST004935,checking,2247.04
ACC0006373,CUST001414,checking,5865.0
ACC0006374,CUST003751,checking,2698.57
ACC0006375,CUST001543,credit_card,1655.51
ACC0006376,CUST003926,checking,556.16
ACC0006377,CUST002208,savings,3430.15
ACC0006378,CUST000776,credit_card,6258.94
ACC0006379,CUST000754,savings,6914.33
ACC0006380,CUST001033,savings,12520.77
ACC0006381,CUST003976,checking,4942.85
ACC0006382,CUST004415,checking,588.5
ACC0006383,CUST001664,checking,2884.73
ACC0006384,CUST001657,savings,419.96
ACC0006385,CUST003640,checking,2093.65
ACC0006386,CUST002037,checking,1639.35
ACC0006387,CUST002301,checking,764.53
ACC0006388,CUST000720,checking,6075.74
ACC0006389,CUST004181,savings,1496.67
ACC0006390,CUST001987,checking,7840.16
ACC0006391,CUST001854,checking,8568.36
ACC0006392,CUST001903,checking,18003.42
ACC0006393,CUST002218,checking,17457.38
ACC0006394,CUST000104,credit_card,3776.0
ACC0006395,CUST002801,checking,3015.76
ACC0006396,CUST002670,savings,5101.11
ACC0006397,CUST003753,savings,744.82
ACC0006398,CUST004687,savings,1688.4
ACC0006399,CUST004471,checking,212.29
ACC0006400,CUST001938,checking,722.95
ACC0006401,CUST002705,checking,5547.68
ACC0006402,CUST002841,checking,8005.66
ACC0006403,CUST002771,checking,3306.32
ACC0006404,CUST003203,checking,664.67
ACC0006405,CUST002547,checking,1467.19
ACC0006406,CUST001227,savings,3102.1
ACC0006407,CUST001363,savings,607.86
ACC0006408,CUST000029,checking,14497.69
ACC0006409,CUST001898,checking,1223.25
ACC0006410,CUST004086,checking,2821.01
ACC0006411,CUST001362,checking,9853.11
ACC0006412,CUST003698,savings,6988.96
ACC0006413,CUST003805,checking,8227.38
ACC0006414,CUST003184,checking,1682.42
ACC0006415,CUST002230,checking,662.63
ACC0006416,CUST004602,savings,1509.39
ACC0006417,CUST004537,savings,1294.78
ACC0006418,CUST003812,savings,702.88
ACC0006419,CUST002861,checking,24275.79
ACC0006420,CUST001548,credit_card,6979.94
ACC0006421,CUST002055,checking,4885.65
ACC0006422,CUST001246,checking,4657.25
ACC0006423,CUST001297,checking,2158.58
ACC0006424,CUST002858,checking,9156.55
ACC0006425,CUST004744,checking,1803.4
ACC0006426,CUST000028,checking,2387.45
ACC0006427,CUST000543,checking,6803.72
ACC0006428,CUST001166,savings,13116.95
ACC0006429,CUST000300,savings,5399.59
ACC0006430,CUST000417,credit_card,2014.79
ACC0006431,CUST004738,checking,14168.86
ACC0006432,CUST003627,savings,4563.02
ACC0006433,CUST003205,checking,2670.75
ACC0006434,CUST004727,savings,27977.02
ACC0006435,CUST002154,checking,5450.59
ACC0006436,CUST001142,checking,6104.6
ACC0006437,CUST003138,checking,4593.03
ACC0006438,CUST003574,checking,311.6
ACC0006439,CUST000486,savings,7999.0
ACC0006440,CUST001434,savings,9408.47
ACC0006441,CUST004019,credit_card,25538.73
ACC0006442,CUST000930,savings,4554.42
ACC0006443,CUST003556,checking,6168.55
ACC0006444,CUST001701,checking,10168.34
ACC0006445,CUST001790,checking,1411.98
ACC0006446,CUST000129,savings,3939.41
ACC0006447,CUST000386,checking,8050.83
ACC0006448,CUST003906,checking,463.58
ACC0006449,CUST004864,credit_card,2514.45
ACC0006450,CUST003117,checking,1833.81
ACC0006451,CUST002153,checking,8173.22
ACC0006452,CUST002803,checking,1599.44
ACC0006453,CUST004373,checking,2680.43
ACC0006454,CUST004189,checking,1465.12
ACC0006455,CUST004818,credit_card,424.1
ACC0006456,CUST001714,checking,539.05
ACC0006457,CUST002642,credit_card,30505.16
ACC0006458,CUST003965,checking,18866.98
ACC0006459,CUST002266,checking,570.76
ACC0006460,CUST003715,savings,2265.4
ACC0006461,CUST001226,credit_card,6099.85
ACC0006462,CUST002676,credit_card,11869.07
ACC0006463,CUST002436,checking,645.9
ACC0006464,CUST002477,checking,5340.49
ACC0006465,CUST004404,checking,977.55
ACC0006466,CUST002794,savings,1719.63
ACC0006467,CUST004808,credit_card,14120.97
ACC0006468,CUST003301,savings,16582.15
ACC0006469,CUST000076,savings,2826.16
ACC0006470,CUST000265,checking,7563.99
ACC0006471,CUST001416,checking,5253.38
ACC0006472,CUST001162,savings,1968.02
ACC0006473,CUST002200,checking,9108.1
ACC0006474,CUST004295,checking,768.85
ACC0006475,CUST003626,checking,1995.0
ACC0006476,CUST003555,checking,7947.02
ACC0006477,CUST001997,checking,3644.21
ACC0006478,CUST004648,credit_card,3493.69
ACC0006479,CUST002551,credit_card,1373.14
ACC0006480,CUST004758,checking,16136.13
ACC0006481,CUST001627,savings,2136.11
ACC0006482,CUST000346,checking,3225.1
ACC0006483,CUST001122,checking,1901.63
ACC0006484,CUST000558,credit_card,6187.69
ACC0006485,CUST000334,savings,3447.79
ACC0006486,CUST002601,savings,2763.76
ACC0006487,CUST001339,checking,16819.26
ACC0006488,CUST002842,checking,5114.52
ACC0006489,CUST004118,checking,10548.57
ACC0006490,CUST001640,credit_card,3333.52
ACC0006491,CUST004787,checking,2075.37
ACC0006492,CUST003573,checking,684.29
ACC0006493,CUST004626,checking,2968.33
ACC0006494,CUST003001,savings,4838.08
ACC0006495,CUST000969,credit_card,1802.35
ACC0006496,CUST000908,checking,967.47
ACC0006497,CUST002038,savings,796.71
ACC0006498,CUST000909,savings,2606.54
ACC0006499,CUST004362,checking,4781.85
ACC0006500,CUST003923,savings,23196.26
ACC0006501,CUST000564,checking,1256.89
ACC0006502,CUST004709,savings,1794.75
ACC0006503,CUST001633,credit_card,13037.2
ACC0006504,CUST003631,checking,1893.1
ACC0006505,CUST004837,checking,644.27
ACC0006506,CUST001473,credit_card,3076.98
ACC0006507,CUST002062,savings,2178.85
ACC0006508,CUST000039,savings,5243.63
ACC0006509,CUST000612,checking,10087.61
ACC0006510,CUST002887,savings,1829.45
ACC0006511,CUST000656,checking,3693.02
ACC0006512,CUST002834,checking,3033.8
ACC0006513,CUST000808,savings,902.82
ACC0006514,CUST003561,checking,8317.62
ACC0006515,CUST000299,checking,3285.77
ACC0006516,CUST002565,checking,9584.54
ACC0006517,CUST002973,savings,4414.67
ACC0006518,CUST004899,checking,5344.96
ACC0006519,CUST000600,savings,3308.35
ACC0006520,CUST000831,savings,3861.19
ACC0006521,CUST000319,checking,502.56
ACC0006522,CUST003291,savings,4059.67
ACC0006523,CUST000350,checking,744.71
ACC0006524,CUST000777,checking,8708.53
ACC0006525,CUST001482,checking,20045.25
ACC0006526,CUST000049,checking,2474.65
ACC0006527,CUST001747,checking,2258.61
ACC0006528,CUST004742,checking,2497.65
ACC0006529,CUST002629,checking,2518.08
ACC0006530,CUST001222,checking,8030.45
ACC0006531,CUST003933,savings,1928.0
ACC0006532,CUST000409,checking,6744.35
ACC0006533,CUST002854,savings,2240.43
ACC0006534,CUST004308,savings,1888.41
ACC0006535,CUST000294,credit_card,2738.12
ACC0006536,CUST000920,credit_card,2122.91
ACC0006537,CUST004213,checking,5447.25
ACC0006538,CUST003291,checking,5623.32
ACC0006539,CUST004964,checking,10079.93
ACC0006540,CUST003067,checking,5129.03
ACC0006541,CUST004351,checking,4786.85
ACC0006542,CUST001720,checking,1307.15
ACC0006543,CUST002204,checking,1271.93
ACC0006544,CUST000390,credit_card,1188.72
ACC0006545,CUST003359,savings,355.79
ACC0006546,CUST004968,checking,9374.93
ACC0006547,CUST000141,checking,2565.59
ACC0006548,CUST000007,checking,65668.21
ACC0006549,CUST000492,checking,2950.34
ACC0006550,CUST003591,credit_card,4548.37
ACC0006551,CUST000986,checking,324.03
ACC0006552,CUST002061,savings,1365.85
ACC0006553,CUST004408,savings,795.51
ACC0006554,CUST003276,checking,4971.47
ACC0006555,CUST002939,credit_card,4260.37
ACC0006556,CUST002730,checking,4000.32
ACC0006557,CUST002407,checking,6301.36
ACC0006558,CUST003899,credit_card,9357.56
ACC0006559,CUST000931,checking,5194.43
ACC0006560,CUST000029,checking,5856.8
ACC0006561,CUST001919,savings,6192.52
ACC0006562,CUST001821,checking,5452.32
ACC0006563,CUST004737,savings,6346.87
ACC0006564,CUST000238,checking,1352.72
ACC0006565,CUST001570,checking,16200.76
ACC0006566,CUST001505,credit_card,27359.64
ACC0006567,CUST001861,checking,2283.41
ACC0006568,CUST004573,savings,3013.98
ACC0006569,CUST002047,checking,394.15
ACC0006570,CUST004585,savings,6373.94
ACC0006571,CUST000258,credit_card,6316.84
ACC0006572,CUST002419,savings,5569.32
ACC0006573,CUST003652,credit_card,7600.54
ACC0006574,CUST002320,credit_card,482.63
ACC0006575,CUST004580,checking,663.19
ACC0006576,CUST004926,savings,23403.04
ACC0006577,CUST002333,checking,10605.39
ACC0006578,CUST001863,checking,3668.28
ACC0006579,CUST001818,checking,3697.61
ACC0006580,CUST001850,savings,723.59
ACC0006581,CUST001716,checking,623.48
ACC0006582,CUST004015,checking,611.35
ACC0006583,CUST001289,credit_card,4972.01
ACC0006584,CUST002646,checking,3064.89
ACC0006585,CUST001740,credit_card,2119.87
ACC0006586,CUST000547,savings,3729.39
ACC0006587,CUST001280,savings,1845.31
ACC0006588,CUST002031,savings,1436.99
ACC0006589,CUST004420,checking,1853.72
ACC0006590,CUST000430,checking,593.0
ACC0006591,CUST003736,credit_card,3731.7
ACC0006592,CUST002515,checking,2325.19
ACC0006593,CUST003810,savings,1234.01
ACC0006594,CUST000109,savings,2793.53
ACC0006595,CUST001039,checking,880.32
ACC0006596,CUST002090,checking,3677.55
ACC0006597,CUST004431,checking,2188.94
ACC0006598,CUST000584,checking,3210.16
ACC0006599,CUST004057,checking,1939.82
ACC0006600,CUST000010,checking,3513.14
ACC0006601,CUST004327,savings,3583.29
ACC0006602,CUST003535,credit_card,2208.31
ACC0006603,CUST000710,checking,5572.17
ACC0006604,CUST000936,savings,1560.14
ACC0006605,CUST003056,credit_card,1503.23
ACC0006606,CUST000850,checking,2476.06
ACC0006607,CUST003318,credit_card,1349.77
ACC0006608,CUST000370,savings,3770.63
ACC0006609,CUST002025,checking,3346.46
ACC0006610,CUST003801,checking,1478.61
ACC0006611,CUST003165,savings,338.44
ACC0006612,CUST002713,checking,4497.38
ACC0006613,CUST003924,savings,3124.7
ACC0006614,CUST003794,credit_card,4947.43
ACC0006615,CUST003533,checking,3269.05
ACC0006616,CUST001029,savings,989.82
ACC0006617,CUST002298,checking,1810.62
ACC0006618,CUST000291,savings,1288.26
ACC0006619,CUST003683,checking,1189.67
ACC0006620,CUST003261,savings,4421.71
ACC0006621,CUST003519,checking,1567.39
ACC0006622,CUST003263,credit_card,4172.77
ACC0006623,CUST002823,savings,3139.0
ACC0006624,CUST002104,checking,772.91
ACC0006625,CUST003829,checking,5130.92
ACC0006626,CUST000223,checking,3556.51
ACC0006627,CUST004755,checking,1292.13
ACC0006628,CUST004156,credit_card,1235.85
ACC0006629,CUST003506,checking,12049.75
ACC0006630,CUST003348,savings,2678.61
ACC0006631,CUST000365,checking,12986.23
ACC0006632,CUST003103,checking,5040.24
ACC0006633,CUST000664,savings,1382.52
ACC0006634,CUST001805,savings,1805.59
ACC0006635,CUST002654,savings,2912.22
ACC0006636,CUST003116,checking,10294.48
ACC0006637,CUST000675,checking,8759.2
ACC0006638,CUST002828,credit_card,296.42
ACC0006639,CUST004327,checking,593.8
ACC0006640,CUST004024,savings,9408.2
ACC0006641,CUST000407,savings,15477.02
ACC0006642,CUST001893,savings,754.73
ACC0006643,CUST002729,checking,1233.07
ACC0006644,CUST003465,checking,2934.89
ACC0006645,CUST001132,checking,3322.3
ACC0006646,CUST000077,checking,1563.86
ACC0006647,CUST003890,credit_card,5360.22
ACC0006648,CUST003984,savings,1909.04
ACC0006649,CUST003031,checking,3142.49
ACC0006650,CUST001106,savings,1977.61
ACC0006651,CUST003724,checking,6461.06
ACC0006652,CUST003860,checking,4381.27
ACC0006653,CUST004478,checking,1278.7
ACC0006654,CUST002590,credit_card,3536.7
ACC0006655,CUST000300,credit_card,3439.33
ACC0006656,CUST004657,credit_card,5628.29
ACC0006657,CUST000377,checking,7740.04
ACC0006658,CUST004197,checking,16833.94
ACC0006659,CUST002023,savings,5876.83
ACC0006660,CUST005000,checking,591.75
ACC0006661,CUST000149,credit_card,1755.19
ACC0006662,CUST002534,savings,512.24
ACC0006663,CUST001550,credit_card,1600.97
ACC0006664,CUST003452,credit_card,2711.17
ACC0006665,CUST000869,checking,557.2
ACC0006666,CUST001413,checking,6604.2
ACC0006667,CUST000883,checking,2031.73
ACC0006668,CUST002792,checking,5871.11
ACC0006669,CUST002109,savings,4848.0
ACC0006670,CUST001457,checking,703.0
ACC0006671,CUST004473,checking,6516.14
ACC0006672,CUST003974,savings,2770.7
ACC0006673,CUST003760,checking,1837.27
ACC0006674,CUST004124,savings,642.12
ACC0006675,CUST004965,checking,1527.71
ACC0006676,CUST002366,savings,8629.38
ACC0006677,CUST001780,savings,2645.32
ACC0006678,CUST000234,savings,1270.31
ACC0006679,CUST004979,checking,2144.6
ACC0006680,CUST000695,credit_card,1546.66
ACC0006681,CUST002405,credit_card,1716.73
ACC0006682,CUST004881,credit_card,2294.75
